id,agent_id,agent_guid,task_guid,model_name,tokens_in,tokens_out,total_tokens,start_time,end_time,status,meta_data,create_date
1300,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,3373c380-ca78-4a8b-943b-2e9cdcf965bf,models/gemini-2.0-flash-lite,5811,304,6099,23065900,23065900,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0643/FDA-2011-D-0643-0005"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry; What You Need to Know About Administrative Detention of Foods; Small Entity Compliance Guide; Final Guidance"", ""docket_id"": ""FDA-2011-D-0643"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0643-0005"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 18:30:58
1301,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,ec89b19a-1b30-48f5-9762-959885ddfba3,models/gemini-2.0-flash-lite,5821,491,6321,23065900,23065900,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0643/FDA-2011-D-0643-0005"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry; What You Need to Know About Administrative Detention of Foods; Small Entity Compliance Guide; Final Guidance"", ""docket_id"": ""FDA-2011-D-0643"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0643-0005"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 18:31:03
1302,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,9676e516-b9ba-4aae-bb8b-14ed1ab309a5,models/gemini-2.0-flash-lite,5833,3302,9131,23065900,23066000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0643/FDA-2011-D-0643-0005"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry; What You Need to Know About Administrative Detention of Foods; Small Entity Compliance Guide; Final Guidance"", ""docket_id"": ""FDA-2011-D-0643"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0643-0005""}",2025-05-20 18:31:21
1303,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,7a794a86-4bd0-43f8-995e-4318b7511743,models/gemini-2.0-flash-lite,5826,560,6403,23066000,23066000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0643/FDA-2011-D-0643-0005"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry; What You Need to Know About Administrative Detention of Foods; Small Entity Compliance Guide; Final Guidance"", ""docket_id"": ""FDA-2011-D-0643"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0643-0005"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 18:31:28
1304,1007,a5c0ae3d-b8b0-40d4-9b76-3457e5fbdb5d,35e2e6b7-684f-4bf1-a08d-f4280fcd02f6,models/gemini-2.0-flash-lite,5859,988,6886,23066000,23066000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0643/FDA-2011-D-0643-0005"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry; What You Need to Know About Administrative Detention of Foods; Small Entity Compliance Guide; Final Guidance"", ""docket_id"": ""FDA-2011-D-0643"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0643-0005"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 18:31:36
1305,1038,6e214aa1-301f-11f0-840d-02ffca30ba2d,5de29e2b-62fa-40bd-8811-b437baf22bc5,models/gemini-2.0-flash-lite,5788,101,5866,23066000,23066000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0643/FDA-2011-D-0643-0005"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry; What You Need to Know About Administrative Detention of Foods; Small Entity Compliance Guide; Final Guidance"", ""docket_id"": ""FDA-2011-D-0643"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0643-0005"", ""__num_keywords__"": 10}",2025-05-20 18:31:39
1306,1005,1168a2d8-c590-45dc-b9c4-fa49084a3f13,3a547101-d40c-413d-9729-ff969806dd49,models/gemini-2.0-flash-lite,10037,117,10062,23066000,23066000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0916/FDA-2011-D-0916-0009"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Medical Device Classification Product Codes; Guidance for Industry and  Food and Drug Administration Staff"", ""docket_id"": ""FDA-2011-D-0916"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0916-0009"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 18:31:43
1307,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,9e6f671e-223b-4c81-ac74-59d437288106,models/gemini-2.0-flash-lite,10060,367,10335,23066000,23066000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0916/FDA-2011-D-0916-0009"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Medical Device Classification Product Codes; Guidance for Industry and  Food and Drug Administration Staff"", ""docket_id"": ""FDA-2011-D-0916"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0916-0009"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 18:31:49
1308,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,1666f58e-416e-4631-ae31-3f7188da9f5e,models/gemini-2.0-flash-lite,10070,1218,11221,23066000,23066000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0916/FDA-2011-D-0916-0009"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Medical Device Classification Product Codes; Guidance for Industry and  Food and Drug Administration Staff"", ""docket_id"": ""FDA-2011-D-0916"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0916-0009"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 18:31:59
1309,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,e9b555bd-d850-4e8c-abf0-dc59ed09b534,models/gemini-2.0-flash-lite,10082,6368,16370,23066000,23066000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0916/FDA-2011-D-0916-0009"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Medical Device Classification Product Codes; Guidance for Industry and  Food and Drug Administration Staff"", ""docket_id"": ""FDA-2011-D-0916"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0916-0009""}",2025-05-20 18:32:34
1310,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,5f70f882-c6ba-4888-b468-91f418050d7f,models/gemini-2.0-flash-lite,10075,831,10847,23066000,23066000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0916/FDA-2011-D-0916-0009"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Medical Device Classification Product Codes; Guidance for Industry and  Food and Drug Administration Staff"", ""docket_id"": ""FDA-2011-D-0916"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0916-0009"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 18:32:42
1311,1007,a5c0ae3d-b8b0-40d4-9b76-3457e5fbdb5d,105ede38-0278-4a70-93f9-e37c0dc09d71,models/gemini-2.0-flash-lite,10108,986,11057,23066000,23066100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0916/FDA-2011-D-0916-0009"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Medical Device Classification Product Codes; Guidance for Industry and  Food and Drug Administration Staff"", ""docket_id"": ""FDA-2011-D-0916"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0916-0009"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 18:32:51
1312,1038,6e214aa1-301f-11f0-840d-02ffca30ba2d,e2791297-3260-4468-be4b-e187f911b760,models/gemini-2.0-flash-lite,10037,125,10063,23066100,23066100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0916/FDA-2011-D-0916-0009"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Medical Device Classification Product Codes; Guidance for Industry and  Food and Drug Administration Staff"", ""docket_id"": ""FDA-2011-D-0916"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0916-0009"", ""__num_keywords__"": 10}",2025-05-20 18:32:55
1313,1006,c479016a-c36b-41a4-affa-5966ee21fc12,26ed473e-bcf3-4d42-8d56-41e02b680d37,models/gemini-2.0-flash-lite,77125,73623,81788,23066100,23066100,1,"{""tilte"": ""Erlaeuternder_Bericht_20130821.pdf"", ""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/c20a850b-c6a6-43b1-a92a-d6c621908a53/English"", ""aws_bucket"": ""lexim-cabinet-dev"", ""document_guid"": ""c20a850b-c6a6-43b1-a92a-d6c621908a53"", ""__to_language__"": ""English""}",2025-05-20 18:33:31
1314,1027,56d294f8-2fb5-11f0-840d-02ffca30ba2d,ae149f97-a383-47a4-9ee4-1ccc9aaab61f,models/gemini-2.0-flash-lite,24303,960,25172,23066200,23066200,1,"{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/USERS/9963625e-c2b2-41ef-8372-9eece67c5cfa/ae149f97-a383-47a4-9ee4-1ccc9aaab61f/DEST/impact_analysis.md"", ""doc_title"": ""FDA-2023-D-0488-0002-guidance (1).pdf"", ""aws_bucket"": ""lexim-cabinet-dev"", ""__doc_title__"": ""FDA-2023-D-0488-0002-guidance (1).pdf""}",2025-05-20 18:34:55
1315,1035,7c938020-2fb5-11f0-840d-02ffca30ba2d,5fe0ae74-3068-42b7-a4f4-f35e95969465,models/gemini-2.0-flash-lite,1068,110,1187,445583,445584,1,"{""tilte"": ""FDA-1993-D-0285-0014_attachment_1.pdf"", ""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/CABINET/2eba9a63-67da-4153-b366-7e9f93eff485/1cc4a4c6-e41f-42b6-b8cb-eacbb3415f01"", ""aws_bucket"": ""lexim-cabinet-dev"", ""document_guid"": ""1cc4a4c6-e41f-42b6-b8cb-eacbb3415f01""}",2025-05-20 18:45:55
1316,1027,56d294f8-2fb5-11f0-840d-02ffca30ba2d,ae149f97-a383-47a4-9ee4-1ccc9aaab61f,models/gemini-2.0-flash-lite,24303,827,25039,445606,445613,1,"{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/USERS/9963625e-c2b2-41ef-8372-9eece67c5cfa/ae149f97-a383-47a4-9ee4-1ccc9aaab61f/DEST/impact_analysis.md"", ""doc_title"": ""FDA-2023-D-0488-0002-guidance (1).pdf"", ""aws_bucket"": ""lexim-cabinet-dev"", ""__doc_title__"": ""FDA-2023-D-0488-0002-guidance (1).pdf""}",2025-05-20 18:46:23
1317,1005,1168a2d8-c590-45dc-b9c4-fa49084a3f13,5946f2d0-e1b0-4776-8345-5aa50d124816,models/gemini-2.0-flash-lite,12449,135,12559,23067700,23067700,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0730/FDA-2011-D-0730-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and FDA Staff; Class II Special Controls Guidance Documents: In Vitro Diagnostic Devices for Yersinia Species Detection"", ""docket_id"": ""FDA-2011-D-0730"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0730-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:00:11
1318,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,fedb4f8f-d1e5-45eb-aa29-2873acf4f927,models/gemini-2.0-flash-lite,12472,287,12734,23067700,23067700,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0730/FDA-2011-D-0730-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and FDA Staff; Class II Special Controls Guidance Documents: In Vitro Diagnostic Devices for Yersinia Species Detection"", ""docket_id"": ""FDA-2011-D-0730"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0730-0002"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:00:17
1319,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,33414034-c796-4ead-9200-832dfbb35129,models/gemini-2.0-flash-lite,12482,1562,14044,23067700,23067700,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0730/FDA-2011-D-0730-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and FDA Staff; Class II Special Controls Guidance Documents: In Vitro Diagnostic Devices for Yersinia Species Detection"", ""docket_id"": ""FDA-2011-D-0730"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0730-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:00:29
1320,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,3b9d26d1-076f-48db-8477-4ecc7acbfa26,models/gemini-2.0-flash-lite,12494,2208,14689,23067700,23067700,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0730/FDA-2011-D-0730-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and FDA Staff; Class II Special Controls Guidance Documents: In Vitro Diagnostic Devices for Yersinia Species Detection"", ""docket_id"": ""FDA-2011-D-0730"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0730-0002""}",2025-05-20 19:00:45
1321,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,b24abb4f-0f62-4be6-9a6c-b8a9c363a49d,models/gemini-2.0-flash-lite,12487,889,13384,23067700,23067700,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0730/FDA-2011-D-0730-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and FDA Staff; Class II Special Controls Guidance Documents: In Vitro Diagnostic Devices for Yersinia Species Detection"", ""docket_id"": ""FDA-2011-D-0730"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0730-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:00:54
1322,1007,a5c0ae3d-b8b0-40d4-9b76-3457e5fbdb5d,f453cf98-5b56-4c62-a926-b1c6b0daab26,models/gemini-2.0-flash-lite,12520,808,13358,23067700,23067700,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0730/FDA-2011-D-0730-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and FDA Staff; Class II Special Controls Guidance Documents: In Vitro Diagnostic Devices for Yersinia Species Detection"", ""docket_id"": ""FDA-2011-D-0730"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0730-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:01:03
1323,1038,6e214aa1-301f-11f0-840d-02ffca30ba2d,33aac874-d866-486d-99a6-63ab92f43c63,models/gemini-2.0-flash-lite,12449,111,12528,23067700,23067700,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2011-D-0730/FDA-2011-D-0730-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry and FDA Staff; Class II Special Controls Guidance Documents: In Vitro Diagnostic Devices for Yersinia Species Detection"", ""docket_id"": ""FDA-2011-D-0730"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2011-D-0730-0002"", ""__num_keywords__"": 10}",2025-05-20 19:01:08
1324,1005,1168a2d8-c590-45dc-b9c4-fa49084a3f13,d860188e-ef47-493b-8162-a2f356676de4,models/gemini-2.0-flash-lite,6578,114,6656,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2012-D-1135/FDA-2012-D-1135-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidances for Industry Limiting Use of Certain Phthalates as Excipients in Center for Drug Evaluation and Research-Regulated Products"", ""docket_id"": ""FDA-2012-D-1135"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2012-D-1135-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:01:12
1325,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,357be12a-9f9b-4d4a-a32a-6e1deca9c79c,models/gemini-2.0-flash-lite,6601,256,6821,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2012-D-1135/FDA-2012-D-1135-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidances for Industry Limiting Use of Certain Phthalates as Excipients in Center for Drug Evaluation and Research-Regulated Products"", ""docket_id"": ""FDA-2012-D-1135"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2012-D-1135-0002"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:01:16
1326,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,7c05b95a-ee15-417d-9fa3-f9191fa50723,models/gemini-2.0-flash-lite,6611,1199,7799,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2012-D-1135/FDA-2012-D-1135-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidances for Industry Limiting Use of Certain Phthalates as Excipients in Center for Drug Evaluation and Research-Regulated Products"", ""docket_id"": ""FDA-2012-D-1135"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2012-D-1135-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:01:25
1327,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,fa2874eb-88f2-41ee-8181-98a443e666d3,models/gemini-2.0-flash-lite,6623,1484,8083,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2012-D-1135/FDA-2012-D-1135-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidances for Industry Limiting Use of Certain Phthalates as Excipients in Center for Drug Evaluation and Research-Regulated Products"", ""docket_id"": ""FDA-2012-D-1135"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2012-D-1135-0002""}",2025-05-20 19:01:36
1328,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,aca07e51-6a57-435e-a4f0-787ab00d56ce,models/gemini-2.0-flash-lite,6616,631,7244,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2012-D-1135/FDA-2012-D-1135-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidances for Industry Limiting Use of Certain Phthalates as Excipients in Center for Drug Evaluation and Research-Regulated Products"", ""docket_id"": ""FDA-2012-D-1135"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2012-D-1135-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:01:43
1329,1007,a5c0ae3d-b8b0-40d4-9b76-3457e5fbdb5d,fa9b0153-7e8a-4740-a467-05dda259b8cf,models/gemini-2.0-flash-lite,6649,838,7506,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2012-D-1135/FDA-2012-D-1135-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidances for Industry Limiting Use of Certain Phthalates as Excipients in Center for Drug Evaluation and Research-Regulated Products"", ""docket_id"": ""FDA-2012-D-1135"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2012-D-1135-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:01:51
1330,1038,6e214aa1-301f-11f0-840d-02ffca30ba2d,1cd88f89-f218-47d6-bbc1-7345cf9e752a,models/gemini-2.0-flash-lite,6578,118,6653,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2012-D-1135/FDA-2012-D-1135-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidances for Industry Limiting Use of Certain Phthalates as Excipients in Center for Drug Evaluation and Research-Regulated Products"", ""docket_id"": ""FDA-2012-D-1135"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2012-D-1135-0002"", ""__num_keywords__"": 10}",2025-05-20 19:01:54
1331,1005,1168a2d8-c590-45dc-b9c4-fa49084a3f13,80fc8c2e-289f-480c-88cb-23c49391030f,models/gemini-2.0-flash-lite,4010,126,4132,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-N-1429/FDA-2013-N-1429-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry Registration for Human Drug Compounding Outsourcing Facilities Under Section 503B of the Federal Food, Drug, and Cosmetic Act"", ""docket_id"": ""FDA-2013-N-1429"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-N-1429-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:01:57
1332,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,0ca9352b-d7f9-42dd-850a-4874b9f46a52,models/gemini-2.0-flash-lite,4033,226,4255,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-N-1429/FDA-2013-N-1429-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry Registration for Human Drug Compounding Outsourcing Facilities Under Section 503B of the Federal Food, Drug, and Cosmetic Act"", ""docket_id"": ""FDA-2013-N-1429"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-N-1429-0002"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:02:01
1333,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,4449d85c-efae-41b5-bd6c-a17910c1593f,models/gemini-2.0-flash-lite,4043,558,4622,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-N-1429/FDA-2013-N-1429-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry Registration for Human Drug Compounding Outsourcing Facilities Under Section 503B of the Federal Food, Drug, and Cosmetic Act"", ""docket_id"": ""FDA-2013-N-1429"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-N-1429-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:02:06
1334,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,f03c7784-9b4c-41ba-8ccc-cba4396e6cc4,models/gemini-2.0-flash-lite,4055,1368,5431,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-N-1429/FDA-2013-N-1429-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry Registration for Human Drug Compounding Outsourcing Facilities Under Section 503B of the Federal Food, Drug, and Cosmetic Act"", ""docket_id"": ""FDA-2013-N-1429"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-N-1429-0002""}",2025-05-20 19:02:16
1335,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,7d844216-0462-4c58-a2bb-17b60a55c988,models/gemini-2.0-flash-lite,4048,541,4618,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-N-1429/FDA-2013-N-1429-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry Registration for Human Drug Compounding Outsourcing Facilities Under Section 503B of the Federal Food, Drug, and Cosmetic Act"", ""docket_id"": ""FDA-2013-N-1429"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-N-1429-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:02:21
1336,1007,a5c0ae3d-b8b0-40d4-9b76-3457e5fbdb5d,3ec24720-d090-4553-980a-61878634939d,models/gemini-2.0-flash-lite,4081,865,4997,23067800,23067800,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-N-1429/FDA-2013-N-1429-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for Industry Registration for Human Drug Compounding Outsourcing Facilities Under Section 503B of the Federal Food, Drug, and Cosmetic Act"", ""docket_id"": ""FDA-2013-N-1429"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-N-1429-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 19:02:29
